"Order";"Level";"Code";"Parent";"Description"
"1458893";"5";"47403";"4740";"Parts for the goods of subclasses 47211 to 47213, 47311 to 47315 and 48220"
"1458894";"3";"475";"47";"Disks, tapes, solid-state non-volatile storage devices and other media, not recorded"
"1458895";"4";"4753";"475";"Magnetic media, not recorded, except cards with a magnetic stripe"
"1458896";"5";"47530";"4753";"Magnetic media, not recorded, except cards with a magnetic stripe"
"1458897";"4";"4754";"475";"Optical media, not recorded"
"1458898";"5";"47540";"4754";"Optical media, not recorded"
"1458899";"4";"4755";"475";"Solid-state non-volatile storage devices"
"1458900";"5";"47550";"4755";"Solid-state non-volatile storage devices"
"1458901";"4";"4759";"475";"Other recording media, including matrices and masters for the production of disks"
"1458902";"5";"47590";"4759";"Other recording media, including matrices and masters for the production of disks"
"1458903";"3";"476";"47";"Audio, video and other disks, tapes and other physical media, recorded"
"1458904";"4";"4761";"476";"Musical audio disks, tapes or other physical media"
"1458905";"5";"47610";"4761";"Musical audio disks, tapes or other physical media"
"1458906";"4";"4762";"476";"Films and other video content on disks, tape or other physical media"
"1458907";"5";"47620";"4762";"Films and other video content on disks, tape or other physical media"
"1458908";"4";"4769";"476";"Other recorded disks, tapes or other physical media"
"1458909";"5";"47691";"4769";"Audio books on disk, tape or other physical media"
"1458910";"5";"47692";"4769";"Text-based disks, tapes or other physical media"
"1458911";"5";"47699";"4769";"Other non-musical audio disks and tapes"
"1458912";"3";"478";"47";"Packaged software"
"1458913";"4";"4781";"478";"Systems software, packaged"
"1458914";"5";"47811";"4781";"Operating systems, packaged"
"1458915";"5";"47812";"4781";"Network software, packaged"
"1458916";"5";"47813";"4781";"Database management software, packaged"
"1458917";"5";"47814";"4781";"Development tools and programming languages software, packaged"
"1458918";"4";"4782";"478";"Application software, packaged"
"1458919";"5";"47821";"4782";"General business productivity and home use applications, packaged"
"1458920";"5";"47822";"4782";"Computer game software, packaged"
"1458921";"5";"47829";"4782";"Other application software, packaged"
"1458922";"3";"479";"47";"Cards with magnetic strips or chip"
"1458923";"4";"4791";"479";"Cards with a magnetic stripe"
"1458924";"5";"47910";"4791";"Cards with a magnetic stripe"
"1458925";"4";"4792";"479";"""Smart cards"""
"1458926";"5";"47920";"4792";"""Smart cards"""
"1458927";"2";"48";"4";"Medical appliances, precision and optical instruments, watches and clocks"
"1458928";"3";"481";"48";"Medical and surgical equipment and orthopaedic appliances"
"1458929";"4";"4811";"481";"Apparatus based on the use of X-rays or of alpha, beta or gamma radiations"
"1458930";"5";"48110";"4811";"Apparatus based on the use of X-rays or of alpha, beta or gamma radiations"
"1458931";"4";"4812";"481";"Electro-diagnostic apparatus, and ultra-violet or infra-red ray apparatus, used in medical, surgical, dental or veterinary sciences"
"1458932";"5";"48121";"4812";"Electro-diagnostic apparatus, used in medical, surgical, dental or veterinary sciences"
"1458933";"5";"48122";"4812";"Ultra-violet or infra-red ray apparatus, used in medical, surgical, dental or veterinary sciences"
"1458934";"4";"4813";"481";"Other instruments and appliances (except syringes, needles and the like), used in dental sciences"
"1458935";"5";"48130";"4813";"Other instruments and appliances (except syringes, needles and the like), used in dental sciences"
"1458936";"4";"4814";"481";"Medical, surgical or laboratory sterilizers"
"1458937";"5";"48140";"4814";"Medical, surgical or laboratory sterilizers"
"1458938";"4";"4815";"481";"Other instruments and appliances used in medical, surgical or veterinary sciences (including syringes, needles, catheters, cannulae, ophthalmic instruments and appliances n.e.c. and electro-medical apparatus n.e.c.)"
"1458939";"5";"48150";"4815";"Other instruments and appliances used in medical, surgical or veterinary sciences (including syringes, needles, catheters, cannulae, ophthalmic instruments and appliances n.e.c. and electro-medical apparatus n.e.c.)"
"1458940";"4";"4816";"481";"Mechano-therapy appliances; massage apparatus; psychological aptitude-testing apparatus; ozone therapy, oxygen therapy, aerosol therapy, artificial respiration or other therapeutic respiration apparatus; other breathing appliances and gas masks (excluding protective masks having neither mechanical parts nor replaceable filters)"
"1458941";"5";"48160";"4816";"Mechano-therapy appliances; massage apparatus; psychological aptitude-testing apparatus; ozone therapy, oxygen therapy, aerosol therapy, artificial respiration or other therapeutic respiration apparatus; other breathing appliances and gas masks (excluding protective masks having neither mechanical parts nor replaceable filters)"
"1458942";"4";"4817";"481";"Orthopaedic appliances; splints and other fracture appliances; artificial parts of the body; hearing aids and other appliances which are worn or carried, or implanted in the body, to compensate for a defect or disability"
"1458943";"5";"48171";"4817";"Orthopaedic appliances; splints and other fracture appliances; artificial parts of the body"
"1458944";"5";"48172";"4817";"Hearing aids and other appliances which are worn or carried, or implanted in the body, to compensate for a defect or disability"
"1458945";"4";"4818";"481";"Medical, surgical, dental or veterinary furniture; barbers' chairs and similar chairs, having rotating as well as both reclining and elevating movements"
"1458946";"5";"48180";"4818";"Medical, surgical, dental or veterinary furniture; barbers' chairs and similar chairs, having rotating as well as both reclining and elevating movements"
"1458947";"3";"482";"48";"Instruments and appliances for measuring, checking, testing, navigating and other purposes, except optical instruments; industrial process control equipment; parts and accessories thereof"
"1458948";"4";"4821";"482";"Navigational, meteorological, geophysical and similar instruments and appliances"
"1458949";"5";"48211";"4821";"Direction finding compasses; other navigational instruments and appliances"
"1458950";"5";"48212";"4821";"Rangefinders, theodolites and tachymeters (tacheometers) and levels"
"1458951";"5";"48219";"4821";"Other surveying, hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances"
"1458952";"4";"4822";"482";"Radar apparatus, radio navigational aid apparatus and radio remote control apparatus"
"1458953";"5";"48220";"4822";"Radar apparatus, radio navigational aid apparatus and radio remote control apparatus"
"1458954";"4";"4823";"482";"Precision balances; instruments for drawing, calculating, measuring length, etc."
"1458955";"5";"48231";"4823";"Balances with a sensitivity of 5 cg or better"
"1458956";"5";"48232";"4823";"Drafting tables and machines, and other drawing, marking-out or mathematical calculating instruments"
"1458957";"5";"48233";"4823";"Instruments for measuring length, for use in the hand (including measuring rods and tapes, micrometers and callipers) n.e.c."
"1458958";"4";"4824";"482";"Instruments and apparatus for measuring or checking electrical quantities, except electricity production or supply meters; instruments and apparatus for measuring or detecting ionizing radiations"
"1458959";"5";"48241";"4824";"Instruments and apparatus for measuring or detecting ionizing radiations"
"1458960";"5";"48242";"4824";"Cathode-ray oscilloscopes and cathode-ray oscillographs"
"1458961";"5";"48243";"4824";"Instruments and apparatus (except cathode-ray oscilloscopes and oscillographs) for measuring or checking voltage, current, resistance or power, without a recording device (except electricity production or supply meters)"
"1458962";"5";"48244";"4824";"Instruments and apparatus (except cathode-ray oscilloscopes and oscillographs) for telecommunications"
"1458963";"5";"48249";"4824";"Instruments and apparatus for measuring or checking electrical quantities n.e.c."
"1458964";"4";"4825";"482";"Hydrometers and similar floating instruments, thermometers, pyrometers, barometers, hygrometers and psychrometers, instruments and apparatus for measuring or checking the flow, level, pressure or other variables of liquids or gases except navigational, hydrological or meteorological instruments and appliances, gas or liquid supply meters, and automatic regulating or controlling instruments and apparatus for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or the like, or for measuring or checking quantities of heat, sound or light"
"1458965";"5";"48251";"4825";"Hydrometers and similar floating instruments, thermometers, pyrometers, barometers, hygrometers and psychrometers"
"1458966";"5";"48252";"4825";"Instruments and apparatus for measuring or checking the flow, level, pressure or other variables of liquids or gases, except navigational, hydrological or meteorological instruments and appliances, gas or liquid supply meters and automatic regulating or controlling instruments and apparatus"
"1458967";"5";"48253";"4825";"Instruments and apparatus for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or the like, or for measuring or checking quantities of heat, sound or light"
"1458968";"4";"4826";"482";"Other measuring, checking and testing instruments and appliances"
"1458969";"5";"48261";"4826";"Microscopes (except optical microscopes) and diffraction apparatus"
"1458970";"5";"48262";"4826";"Machines and appliances for testing the mechanical properties of materials"
"1458971";"5";"48263";"4826";"Gas, liquid or electricity supply or production meters"
"1458972";"5";"48264";"4826";"Revolution counters, production counters, taximeters, mileometers, pedometers and the like; speed indicators and tachometers, except hydrographic and meteorological instruments; stroboscopes"
"1458973";"5";"48266";"4826";"Automatic regulating or controlling instruments and apparatus, hydraulic or pneumatic"
"1458974";"5";"48269";"4826";"Measuring, checking, regulating or controlling instruments, appliances and machines n.e.c."
"1458975";"4";"4828";"482";"Parts and accessories for the goods of classes 4821 and 4823 to 4826"
"1458976";"5";"48281";"4828";"Parts and accessories for the goods of subclasses 48211, 48212, 48232 and 48233, 48241 to 48249, 48251 to 48253; microtomes; parts and accessories n.e.c., for optical, photographic, cinematographic, precision, medical or surgical machines, instruments, apparatus and appliances"
"1458977";"5";"48282";"4828";"Parts and accessories for the goods of subclass 48261"
"1458978";"5";"48283";"4828";"Parts and accessories for the goods of subclasses 48263 and 48264"
"1458979";"5";"48284";"4828";"Parts and accessories for the goods of subclasses 48266 and 48269"
"1458980";"5";"48285";"4828";"Parts and accessories for the goods of subclass 48262"
"1458981";"3";"483";"48";"Optical instruments and photographic equipment, and parts and accessories thereof"
"1458982";"4";"4831";"483";"Optical instruments"
"1458983";"5";"48311";"4831";"Optical fibres and optical fibre bundles; optical fibre cables (except those made up of individually sheathed fibres); sheets and plates of polarizing material; lenses, prisms, mirrors and other optical elements (except of glass not optically worked), whether or not mounted, other than for cameras, projectors or photographic enlargers or reducers"
"1458984";"5";"48312";"4831";"Spectacles, goggles and the like, corrective, protective or other"
"1458985";"5";"48313";"4831";"Frames and mountings for spectacles, goggles or the like"
"1458986";"5";"48314";"4831";"Binoculars, monoculars and other optical telescopes; other astronomical instruments, except instruments for radio-astronomy; compound optical microscopes"
"1458987";"5";"48315";"4831";"Liquid crystal devices n.e.c.; lasers, except laser diodes; other optical appliances and instruments n.e.c."
"1458988";"4";"4832";"483";"Photographic equipment"
"1458989";"5";"48321";"4832";"Objective lenses for cameras, projectors or photographic enlargers or reducers"
"1458990";"5";"48322";"4832";"Photographic (including cinematographic) cameras"
"1458991";"5";"48323";"4832";"Cinematographic projectors"
"1458992";"5";"48329";"4832";"Other photographic equipment"
"1458993";"4";"4834";"483";"Photographic plates and film and instant print film, sensitized, unexposed; chemical products for photographic uses, except varnishes, adhesives and the like"
"1458994";"5";"48341";"4834";"Photographic plates and film and instant print film, sensitized, unexposed"
"1458995";"5";"48342";"4834";"Chemical preparations for photographic uses, except varnishes, adhesives and the like; unmixed products for photographic uses, put up in measured portions or put up for retail sale in a form ready for use"
"1458996";"4";"4835";"483";"Parts for the goods of classes 4831 to 4833"
"1458997";"5";"48351";"4835";"Parts and accessories for the goods of subclass 48314"
"1458998";"5";"48352";"4835";"Parts of goods of subclass 48313"
"1458999";"5";"48353";"4835";"Parts and accessories for the goods of subclass 48322; parts and accessories of cinematographic projectors; parts and accessories of photographic flashlight apparatus; parts and accessories of image projectors (except cinematographic) and photographic (except cinematographic) enlargers and reducers; parts and accessories n.e.c. of apparatus and equipment for photographic laboratories; parts and accessories of negatoscopes and projection screens"
"1459000";"5";"48354";"4835";"Parts and accessories for the goods of subclass 48315"
"1459001";"3";"484";"48";"Watches and clocks, and parts thereof"
"1459002";"4";"4841";"484";"Watches"
"1459003";"5";"48410";"4841";"Watches"
"1459004";"4";"4842";"484";"Clocks"
"1459005";"5";"48420";"4842";"Clocks"
"1459006";"4";"4843";"484";"Time of day recording apparatus, apparatus for measuring, recording or otherwise indicating intervals of time, and time switches, with clock or watch movement or with synchronous motor"
"1459007";"5";"48430";"4843";"Time of day recording apparatus, apparatus for measuring, recording or otherwise indicating intervals of time, and time switches, with clock or watch movement or with synchronous motor"
"1459008";"4";"4844";"484";"Watch or clock movements"
"1459009";"5";"48440";"4844";"Watch or clock movements"
"1459010";"4";"4849";"484";"Other watch or clock parts (including jewels, cases and metal watch bands)"
"1459011";"5";"48490";"4849";"Other watch or clock parts (including jewels, cases and metal watch bands)"
"1459012";"2";"49";"4";"Transport equipment"
"1459013";"3";"491";"49";"Motor vehicles, trailers and semi-trailers; parts and accessories thereof"
"1459014";"4";"4911";"491";"Motor vehicles"
"1459015";"5";"49111";"4911";"Road tractors for semi-trailers"
"1459016";"5";"49112";"4911";"Public-transport type passenger motor vehicles"
"1459017";"5";"49113";"4911";"Motor cars and other motor vehicles principally designed for the transport of persons (except public-transport type vehicles, vehicles specially designed for travelling on snow, and golf cars and similar vehicles)"
"1459018";"5";"49114";"4911";"Motor vehicles n.e.c. for the transport of goods"
"1459019";"5";"49115";"4911";"Crane lorries"
"1459020";"5";"49116";"4911";"Motor vehicles, for the transport of persons, specially designed for travelling on snow; golf cars and similar vehicles"
"1459021";"5";"49119";"4911";"Special-purpose motor vehicles n.e.c."
"1459022";"4";"4912";"491";"Parts and accessories n.e.c. of motor vehicles"
"1459023";"5";"49121";"4912";"Chassis fitted with engines, for motor vehicles"
"1459024";"5";"49129";"4912";"Other parts and accessories n.e.c. of motor vehicles (including brakes, gear boxes, axles, road wheels, suspension shock absorbers, radiators, silencers, exhaust pipes, clutches, steering wheels, steering columns, steering boxes, and parts thereof)"
"1459025";"3";"492";"49";"Bodies (coachwork) for motor vehicles; trailers and semi-trailers; parts and accessories thereof"
"1459026";"4";"4921";"492";"Bodies for motor vehicles"
"1459027";"5";"49210";"4921";"Bodies for motor vehicles"
"1459028";"4";"4922";"492";"Trailers and semi-trailers; containers"
"1459029";"5";"49221";"4922";"Containers specially designed and equipped for carriage by one or more modes of transport"
"1459030";"5";"49222";"4922";"Trailers and semi-trailers of the caravan type, for housing or camping"
"1459031";"5";"49229";"4922";"Other trailers and semi-trailers (including trailers and semi-trailers for the transport of goods), except self-loading or self-unloading trailers or semi-trailers for agricultural purposes"
"1459032";"4";"4923";"492";"Parts for the goods of classes 4921 and 4922"
"1459033";"5";"49231";"4923";"Parts and accessories for the goods of subclass 49210"
"1459034";"5";"49232";"4923";"Parts of trailers and semi-trailers; parts of other vehicles, not mechanically propelled"
"1459035";"3";"493";"49";"Ships"
"1459036";"4";"4931";"493";"Commercial ships and warships"
"1459037";"5";"49311";"4931";"Cruise ships, excursion boats and similar vessels, principally designed for the transport of persons; ferry boats of all kinds"
"1459038";"5";"49312";"4931";"Tankers (ships)"
"1459039";"5";"49313";"4931";"Refrigerator vessels (ships), except tankers"
"1459040";"5";"49314";"4931";"Other vessels for the transport of goods and other vessels for the transport of both persons and goods"
"1459041";"5";"49315";"4931";"Fishing vessels; factory ships and other vessels for processing or preserving fishery products"
"1459042";"5";"49316";"4931";"Tugs and pusher craft"
"1459043";"5";"49319";"4931";"Other vessels (including light-vessels, fire-floats, dredgers, floating cranes, floating docks, warships and lifeboats other than rowing boats), except floating or submersible drilling or production platforms"
"1459044";"4";"4932";"493";"Floating or submersible drilling or production platforms"
"1459045";"5";"49320";"4932";"Floating or submersible drilling or production platforms"
"1459046";"4";"4939";"493";"Other floating structures"
"1459047";"5";"49390";"4939";"Other floating structures"
"1459048";"3";"494";"49";"Pleasure and sporting boats"
"1459049";"4";"4941";"494";"Sailboats (except inflatable), with or without auxiliary motor"
"1459050";"5";"49410";"4941";"Sailboats (except inflatable), with or without auxiliary motor"
"1459051";"4";"4949";"494";"Other vessels for pleasure or sports; rowing boats and canoes"
"1459052";"5";"49490";"4949";"Other vessels for pleasure or sports; rowing boats and canoes"
"1459053";"3";"495";"49";"Railway and tramway locomotives and rolling stock, and parts thereof"
"1459054";"4";"4951";"495";"Rail locomotives and locomotive tenders"
"1459055";"5";"49511";"4951";"Rail locomotives powered from an external source of electricity"
"1459056";"5";"49512";"4951";"Diesel-electric locomotives"
"1459057";"5";"49519";"4951";"Other rail locomotives; locomotive tenders"
"1459058";"4";"4952";"495";"Self-propelled railway or tramway coaches, vans and trucks (except maintenance or service vehicles)"
"1459059";"5";"49520";"4952";"Self-propelled railway or tramway coaches, vans and trucks (except maintenance or service vehicles)"
"1459060";"4";"4953";"495";"Other rolling stock; railway or tramway track fixtures and fittings; mechanical traffic control equipment for transport facilities"
"1459061";"5";"49531";"4953";"Railway or tramway maintenance or service vehicles, whether or not self-propelled"
"1459062";"5";"49532";"4953";"Railway or tramway passenger coaches, not self-propelled; luggage vans, post office coaches and other special-purpose railway or tramway coaches, not self-propelled (except maintenance or service vehicles)"
"1459063";"5";"49533";"4953";"Railway or tramway goods vans and wagons, not self-propelled"
"1459064";"4";"4954";"495";"Parts of railway or tramway locomotives or rolling stock; railway or tramway track fixtures and fittings, and parts thereof; mechanical (including electromechanical) signalling, safety or traffic control equipment for railways, tramways, roads, inland waterways, parking facilities, port installations or airfields, and parts thereof"
"1459065";"5";"49540";"4954";"Parts of railway or tramway locomotives or rolling stock; railway or tramway track fixtures and fittings, and parts thereof; mechanical (including electromechanical) signalling, safety or traffic control equipment for railways, tramways, roads, inland waterways, parking facilities, port installations or airfields, and parts thereof"
"1459066";"3";"496";"49";"Aircraft and spacecraft, and parts thereof"
"1459067";"4";"4961";"496";"Balloons and dirigibles; gliders, hang gliders and other non-powered aircraft"
"1459068";"5";"49610";"4961";"Balloons and dirigibles; gliders, hang gliders and other non-powered aircraft"
"1459069";"4";"4962";"496";"Aeroplanes and helicopters"
"1459070";"5";"49621";"4962";"Helicopters"
"1459071";"5";"49622";"4962";"Aeroplanes and other powered aircraft of an unladen weight not exceeding 2000 kg"
"1459072";"5";"49623";"4962";"Aeroplanes and other powered aircraft of an unladen weight exceeding 2000 kg"
"1459073";"4";"4963";"496";"Spacecraft and spacecraft launch vehicles"
"1459074";"5";"49630";"4963";"Spacecraft and spacecraft launch vehicles"
"1459075";"4";"4964";"496";"Parts of aircraft and spacecraft"
"1459076";"5";"49640";"4964";"Parts of aircraft and spacecraft"
"1459077";"3";"499";"49";"Other transport equipment and parts thereof"
"1459078";"4";"4991";"499";"Motorcycles and side-cars"
"1459079";"5";"49911";"4991";"Motorcycles and cycles fitted with an auxiliary motor, with reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc"
"1459080";"5";"49912";"4991";"Motorcycles and cycles fitted with an auxiliary motor, with reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc"
"1459081";"5";"49913";"4991";"Motorcycles and cycles fitted with an auxiliary motor, other than those with reciprocating internal combustion piston engines; side-cars"
"1459082";"4";"4992";"499";"Bicycles and invalid carriages"
"1459083";"5";"49921";"4992";"Bicycles and other cycles, not motorized"
"1459084";"5";"49922";"4992";"Invalid carriages"
"1459085";"4";"4993";"499";"Vehicles n.e.c., not mechanically propelled"
"1459086";"5";"49930";"4993";"Vehicles n.e.c., not mechanically propelled"
"1459087";"4";"4994";"499";"Parts for the goods of classes 4991 and 4992"
"1459088";"5";"49941";"4994";"Parts and accessories of motorcycles and side-cars"
"1459089";"5";"49942";"4994";"Parts and accessories of bicycles and other cycles, not motorized, and of invalid carriages"
"1459090";"1";"5";;"Constructions and construction services"
"1459091";"2";"53";"5";"Constructions"
"1459092";"3";"531";"53";"Buildings"
"1459093";"4";"5311";"531";"Residential buildings"
"1459094";"5";"53111";"5311";"One- and two-dwelling residential buildings"
"1459095";"5";"53112";"5311";"Multi-dwelling residential buildings"
"1459096";"4";"5312";"531";"Non-residential buildings"
"1459097";"5";"53121";"5312";"Industrial buildings"
"1459098";"5";"53122";"5312";"Commercial buildings"
"1459099";"5";"53129";"5312";"Other non-residential buildings"
"1459100";"3";"532";"53";"Civil engineering works"
"1459101";"4";"5321";"532";"Highways (except elevated highways), streets, roads, railways and airfield runways"
"1459102";"5";"53211";"5321";"Highways (except elevated highways), streets and roads"
"1459103";"5";"53212";"5321";"Railways"
"1459104";"5";"53213";"5321";"Airfield runways"
"1459105";"4";"5322";"532";"Bridges, elevated highways and tunnels"
"1459106";"5";"53221";"5322";"Bridges and elevated highways"
"1459107";"5";"53222";"5322";"Tunnels"
"1459108";"4";"5323";"532";"Harbours, waterways, dams, irrigation and other waterworks"
"1459109";"5";"53231";"5323";"Aqueducts and other water supply conduits, except pipelines"
"1459110";"5";"53232";"5323";"Harbours, waterways and related facilities"
"1459111";"5";"53233";"5323";"Dams"
"1459112";"5";"53234";"5323";"Irrigation and flood control waterworks"
"1459113";"4";"5324";"532";"Long-distance pipelines, communication and power lines (cables)"
"1459114";"5";"53241";"5324";"Long-distance pipelines"
"1459115";"5";"53242";"5324";"Long-distance communication and power lines (cables)"
"1459116";"4";"5325";"532";"Local pipelines and cables and related works"
"1459117";"5";"53251";"5325";"Local pipelines"
"1459118";"5";"53252";"5325";"Local cables and related works"
"1459119";"5";"53253";"5325";"Sewage and water treatment plants"
"1459120";"4";"5326";"532";"Mines and industrial plants"
"1459121";"5";"53261";"5326";"Mining constructions"
"1459122";"5";"53262";"5326";"Power plants"
"1459123";"5";"53269";"5326";"Other constructions for manufacturing"
"1459124";"4";"5327";"532";"Outdoor sport and recreation facilities"
"1459125";"5";"53270";"5327";"Outdoor sport and recreation facilities"
"1459126";"4";"5329";"532";"Other civil engineering works"
"1459127";"5";"53290";"5329";"Other civil engineering works"
"1459128";"2";"54";"5";"Construction services"
"1459129";"3";"541";"54";"General construction services of buildings"
"1459130";"4";"5411";"541";"General construction services of residential buildings"
"1459131";"5";"54111";"5411";"General construction services of one- and two-dwelling residential buildings"
"1459132";"5";"54112";"5411";"General construction services of multi-dwelling residential buildings"
"1459133";"4";"5412";"541";"General construction services of non-residential buildings"
"1459134";"5";"54121";"5412";"General construction services of industrial buildings"
"1459135";"5";"54122";"5412";"General construction services of commercial buildings"
"1459136";"5";"54129";"5412";"General construction services of other non-residential buildings"
"1459137";"3";"542";"54";"General construction services of civil engineering works"
"1459138";"4";"5421";"542";"General construction services of highways (except elevated highways), streets, roads, railways and airfield runways"
"1459139";"5";"54211";"5421";"General construction services of highways (except elevated highways), streets and roads"
"1459140";"5";"54212";"5421";"General construction services of railways"
"1459141";"5";"54213";"5421";"General construction services of airfield runways"
"1459142";"4";"5422";"542";"General construction services of bridges, elevated highways and tunnels"
"1459143";"5";"54221";"5422";"General construction services of bridges and elevated highways"
"1459144";"5";"54222";"5422";"General construction services of tunnels"
"1459145";"4";"5423";"542";"General construction services of harbours, waterways, dams, water mains and lines, irrigation and other waterworks"
"1459146";"5";"54231";"5423";"General construction services of aqueducts and other water supply conduits, except pipelines"
"1459147";"5";"54232";"5423";"General construction services of harbours and similar waterworks"
"1459148";"5";"54233";"5423";"General construction services of dams"
"1459149";"5";"54234";"5423";"General construction services of irrigation and flood control waterworks"
"1459150";"4";"5424";"542";"General construction services of long-distance pipelines, communication and power lines (cables)"
"1459151";"5";"54241";"5424";"General construction services of long-distance pipelines"
"1459152";"5";"54242";"5424";"General construction services of long-distance communication and power lines (cables)"
"1459153";"4";"5425";"542";"General construction services of local pipelines and cables and related works"
"1459154";"5";"54251";"5425";"General construction services of local pipelines"
"1459155";"5";"54252";"5425";"General construction services of local cables and related works"
"1459156";"5";"54253";"5425";"General construction services of sewage and water treatment plants"
"1459157";"4";"5426";"542";"General construction services of mines and industrial plants"
"1459158";"5";"54261";"5426";"General construction services of mines"
"1459159";"5";"54262";"5426";"General construction services of power plants"
"1459160";"5";"54269";"5426";"General construction services of other industrial plants"
"1459161";"4";"5427";"542";"General construction services of outdoor sport and recreation facilities"
"1459162";"5";"54270";"5427";"General construction services of outdoor sport and recreation facilities"
"1459163";"4";"5429";"542";"General construction services of other civil engineering works"
"1459164";"5";"54290";"5429";"General construction services of other civil engineering works"
"1459165";"3";"543";"54";"Site preparation services"
"1459166";"4";"5431";"543";"Demolition services"
"1459167";"5";"54310";"5431";"Demolition services"
"1459168";"4";"5432";"543";"Site formation and clearance services"
"1459169";"5";"54320";"5432";"Site formation and clearance services"
"1459170";"4";"5433";"543";"Excavating and earthmoving services"
"1459171";"5";"54330";"5433";"Excavating and earthmoving services"
"1459172";"4";"5434";"543";"Water well drilling and septic system installation services"
"1459173";"5";"54341";"5434";"Water well drilling services"
"1459174";"5";"54342";"5434";"Septic system installation services"
"1459175";"3";"544";"54";"Assembly and erection of prefabricated constructions"
"1459176";"4";"5440";"544";"Assembly and erection of prefabricated constructions"
"1459177";"5";"54400";"5440";"Assembly and erection of prefabricated constructions"
"1459178";"3";"545";"54";"Special trade construction services"
"1459179";"4";"5451";"545";"Pile driving and foundation services"
"1459180";"5";"54511";"5451";"Pile driving services"
"1459181";"5";"54512";"5451";"Foundation services"
"1459182";"4";"5452";"545";"Construction framing services"
"1459183";"5";"54521";"5452";"Building framing services"
"1459184";"5";"54522";"5452";"Roof framing services"
"1459185";"4";"5453";"545";"Roofing and waterproofing services"
"1459186";"5";"54530";"5453";"Roofing and waterproofing services"
"1459187";"4";"5454";"545";"Concrete services"
"1459188";"5";"54540";"5454";"Concrete services"
"1459189";"4";"5455";"545";"Structural steel erection services"
"1459190";"5";"54550";"5455";"Structural steel erection services"
"1459191";"4";"5456";"545";"Masonry services"
"1459192";"5";"54560";"5456";"Masonry services"
"1459193";"4";"5457";"545";"Scaffolding services"
"1459194";"5";"54570";"5457";"Scaffolding services"
"1459195";"4";"5459";"545";"Other special trade construction services"
"1459196";"5";"54590";"5459";"Other special trade construction services"
"1459197";"3";"546";"54";"Installation services"
"1459198";"4";"5461";"546";"Electrical installation services"
"1459199";"5";"54611";"5461";"Electrical wiring and fitting services"
"1459200";"5";"54612";"5461";"Fire alarm installation services"
"1459201";"5";"54613";"5461";"Burglar alarm system installation services"
"1459202";"5";"54614";"5461";"Residential antenna installation services"
"1459203";"5";"54619";"5461";"Other electrical installation services"
"1459204";"4";"5462";"546";"Water plumbing and drain laying services"
"1459205";"5";"54621";"5462";"Water plumbing services"
"1459206";"5";"54622";"5462";"Drain laying services"
"1459207";"4";"5463";"546";"Heating, ventilation and air-conditioning equipment installation services"
"1459208";"5";"54631";"5463";"Heating equipment installation services"
"1459209";"5";"54632";"5463";"Ventilation and air-conditioning equipment installation services"
"1459210";"4";"5464";"546";"Gas fitting installation services"
"1459211";"5";"54640";"5464";"Gas fitting installation services"
"1459212";"4";"5465";"546";"Insulation services"
"1459213";"5";"54650";"5465";"Insulation services"
"1459214";"4";"5469";"546";"Other installation services"
"1459215";"5";"54691";"5469";"Lift and escalator installation services"
"1459216";"5";"54699";"5469";"Other installation services n.e.c."
"1459217";"3";"547";"54";"Building completion and finishing services"
"1459218";"4";"5471";"547";"Glazing services"
"1459219";"5";"54710";"5471";"Glazing services"
"1459220";"4";"5472";"547";"Plastering services"
"1459221";"5";"54720";"5472";"Plastering services"
"1459222";"4";"5473";"547";"Painting services"
"1459223";"5";"54730";"5473";"Painting services"
"1459224";"4";"5474";"547";"Floor and wall tiling services"
"1459225";"5";"54740";"5474";"Floor and wall tiling services"
"1459226";"4";"5475";"547";"Other floor laying, wall covering and wall papering services"
"1459227";"5";"54750";"5475";"Other floor laying, wall covering and wall papering services"
"1459228";"4";"5476";"547";"Joinery and carpentry services"
"1459229";"5";"54760";"5476";"Joinery and carpentry services"
"1459230";"4";"5477";"547";"Fencing and railing services"
"1459231";"5";"54770";"5477";"Fencing and railing services"
"1459232";"4";"5479";"547";"Other building completion and finishing services"
"1459233";"5";"54790";"5479";"Other building completion and finishing services"
"1459234";"1";"6";;"Distributive trade services; accommodation, food and beverage serving services; transport services; and electricity, gas and water distribution services"
"1459235";"2";"61";"6";"Wholesale trade services"
"1459236";"3";"611";"61";"Wholesale trade services, except on a fee or contract basis"
"1459237";"4";"6111";"611";"Wholesale trade services, except on a fee or contract basis, of raw agricultural products and live animals"
"1459238";"5";"61111";"6111";"Wholesale trade services, except on a fee or contract basis, of grains and oilseeds and oleaginous fruits, seeds and animal feed"
"1459239";"5";"61112";"6111";"Wholesale trade services, except on a fee or contract basis, of flowers and plants"
"1459240";"5";"61113";"6111";"Wholesale trade services, except on a fee or contract basis, of unmanufactured tobacco"
"1459241";"5";"61114";"6111";"Wholesale trade services, except on a fee or contract basis, of live animals, including pet animals"
"1459242";"5";"61115";"6111";"Wholesale trade services, except on a fee or contract basis, of hides, skins and leather"
