"Order";"Level";"Code";"Parent";"Description"
"686379";"4";"5011";"501";"Sea and coastal passenger water transport"
"686380";"4";"5012";"501";"Sea and coastal freight water transport"
"686381";"3";"502";"50";"Inland water transport"
"686382";"4";"5021";"502";"Inland passenger water transport"
"686383";"4";"5022";"502";"Inland freight water transport"
"686384";"2";"51";"H";"Air transport"
"686385";"3";"511";"51";"Passenger air transport"
"686386";"4";"5110";"511";"Passenger air transport"
"686387";"3";"512";"51";"Freight air transport"
"686388";"4";"5120";"512";"Freight air transport"
"686389";"2";"52";"H";"Warehousing and support activities for transportation"
"686390";"3";"521";"52";"Warehousing and storage"
"686391";"4";"5210";"521";"Warehousing and storage"
"686392";"3";"522";"52";"Support activities for transportation"
"686393";"4";"5221";"522";"Service activities incidental to land transportation"
"686394";"4";"5222";"522";"Service activities incidental to water transportation"
"686395";"4";"5223";"522";"Service activities incidental to air transportation"
"686396";"4";"5224";"522";"Cargo handling"
"686397";"4";"5229";"522";"Other transportation support activities"
"686398";"2";"53";"H";"Postal and courier activities"
"686399";"3";"531";"53";"Postal activities"
"686400";"4";"5310";"531";"Postal activities"
"686401";"3";"532";"53";"Courier activities"
"686402";"4";"5320";"532";"Courier activities"
"686403";"1";"I";;"Accommodation and food service activities"
"686404";"2";"55";"I";"Accommodation"
"686405";"3";"551";"55";"Short term accommodation activities"
"686406";"4";"5510";"551";"Short term accommodation activities"
"686407";"3";"552";"55";"Camping grounds, recreational vehicle parks and trailer parks"
"686408";"4";"5520";"552";"Camping grounds, recreational vehicle parks and trailer parks"
"686409";"3";"559";"55";"Other accommodation"
"686410";"4";"5590";"559";"Other accommodation"
"686411";"2";"56";"I";"Food and beverage service activities"
"686412";"3";"561";"56";"Restaurants and mobile food service activities"
"686413";"4";"5610";"561";"Restaurants and mobile food service activities"
"686414";"3";"562";"56";"Event catering and other food service activities"
"686415";"4";"5621";"562";"Event catering"
"686416";"4";"5629";"562";"Other food service activities"
"686417";"3";"563";"56";"Beverage serving activities"
"686418";"4";"5630";"563";"Beverage serving activities"
"686419";"1";"J";;"Information and communication"
"686420";"2";"58";"J";"Publishing activities"
"686421";"3";"581";"58";"Publishing of books, periodicals and other publishing activities"
"686422";"4";"5811";"581";"Book publishing"
"686423";"4";"5812";"581";"Publishing of directories and mailing lists"
"686424";"4";"5813";"581";"Publishing of newspapers, journals and periodicals"
"686425";"4";"5819";"581";"Other publishing activities"
"686426";"3";"582";"58";"Software publishing"
"686427";"4";"5820";"582";"Software publishing"
"686428";"2";"59";"J";"Motion picture, video and television programme production, sound recording and music publishing activities"
"686429";"3";"591";"59";"Motion picture, video and television programme activities"
"686430";"4";"5911";"591";"Motion picture, video and television programme production activities"
"686431";"4";"5912";"591";"Motion picture, video and television programme post-production activities"
"686432";"4";"5913";"591";"Motion picture, video and television programme distribution activities"
"686433";"4";"5914";"591";"Motion picture projection activities"
"686434";"3";"592";"59";"Sound recording and music publishing activities"
"686435";"4";"5920";"592";"Sound recording and music publishing activities"
"686436";"2";"60";"J";"Programming and broadcasting activities"
"686437";"3";"601";"60";"Radio broadcasting"
"686438";"4";"6010";"601";"Radio broadcasting"
"686439";"3";"602";"60";"Television programming and broadcasting activities"
"686440";"4";"6020";"602";"Television programming and broadcasting activities"
"686441";"2";"61";"J";"Telecommunications"
"686442";"3";"611";"61";"Wired telecommunications activities"
"686443";"4";"6110";"611";"Wired telecommunications activities"
"686444";"3";"612";"61";"Wireless telecommunications activities"
"686445";"4";"6120";"612";"Wireless telecommunications activities"
"686446";"3";"613";"61";"Satellite telecommunications activities"
"686447";"4";"6130";"613";"Satellite telecommunications activities"
"686448";"3";"619";"61";"Other telecommunications activities"
"686449";"4";"6190";"619";"Other telecommunications activities"
"686450";"2";"62";"J";"Computer programming, consultancy and related activities"
"686451";"3";"620";"62";"Computer programming, consultancy and related activities"
"686452";"4";"6201";"620";"Computer programming activities"
"686453";"4";"6202";"620";"Computer consultancy and computer facilities management activities"
"686454";"4";"6209";"620";"Other information technology and computer service activities"
"686455";"2";"63";"J";"Information service activities"
"686456";"3";"631";"63";"Data processing, hosting and related activities; web portals"
"686457";"4";"6311";"631";"Data processing, hosting and related activities"
"686458";"4";"6312";"631";"Web portals"
"686459";"3";"639";"63";"Other information service activities"
"686460";"4";"6391";"639";"News agency activities"
"686461";"4";"6399";"639";"Other information service activities n.e.c."
"686462";"1";"K";;"Financial and insurance activities"
"686463";"2";"64";"K";"Financial service activities, except insurance and pension funding"
"686464";"3";"641";"64";"Monetary intermediation"
"686465";"4";"6411";"641";"Central banking"
"686466";"4";"6419";"641";"Other monetary intermediation"
"686467";"3";"642";"64";"Activities of holding companies"
"686468";"4";"6420";"642";"Activities of holding companies"
"686469";"3";"643";"64";"Trusts, funds and similar financial entities"
"686470";"4";"6430";"643";"Trusts, funds and similar financial entities"
"686471";"3";"649";"64";"Other financial service activities, except insurance and pension funding activities"
"686472";"4";"6491";"649";"Financial leasing"
"686473";"4";"6492";"649";"Other credit granting"
"686474";"4";"6499";"649";"Other financial service activities, except insurance and pension funding activities, n.e.c."
"686475";"2";"65";"K";"Insurance, reinsurance and pension funding, except compulsory social security"
"686476";"3";"651";"65";"Insurance"
"686477";"4";"6511";"651";"Life insurance"
"686478";"4";"6512";"651";"Non-life insurance"
"686479";"3";"652";"65";"Reinsurance"
"686480";"4";"6520";"652";"Reinsurance"
"686481";"3";"653";"65";"Pension funding"
"686482";"4";"6530";"653";"Pension funding"
"686483";"2";"66";"K";"Activities auxiliary to financial service and insurance activities"
"686484";"3";"661";"66";"Activities auxiliary to financial service activities, except insurance and pension funding"
"686485";"4";"6611";"661";"Administration of financial markets"
"686486";"4";"6612";"661";"Security and commodity contracts brokerage"
"686487";"4";"6619";"661";"Other activities auxiliary to financial service activities"
"686488";"3";"662";"66";"Activities auxiliary to insurance and pension funding"
"686489";"4";"6621";"662";"Risk and damage evaluation"
"686490";"4";"6622";"662";"Activities of insurance agents and brokers"
"686491";"4";"6629";"662";"Other activities auxiliary to insurance and pension funding"
"686492";"3";"663";"66";"Fund management activities"
"686493";"4";"6630";"663";"Fund management activities"
"686494";"1";"L";;"Real estate activities"
"686495";"2";"68";"L";"Real estate activities"
"686496";"3";"681";"68";"Real estate activities with own or leased property"
"686497";"4";"6810";"681";"Real estate activities with own or leased property"
"686498";"3";"682";"68";"Real estate activities on a fee or contract basis"
"686499";"4";"6820";"682";"Real estate activities on a fee or contract basis"
"686500";"1";"M";;"Professional, scientific and technical activities"
"686501";"2";"69";"M";"Legal and accounting activities"
"686502";"3";"691";"69";"Legal activities"
"686503";"4";"6910";"691";"Legal activities"
"686504";"3";"692";"69";"Accounting, bookkeeping and auditing activities; tax consultancy"
"686505";"4";"6920";"692";"Accounting, bookkeeping and auditing activities; tax consultancy"
"686506";"2";"70";"M";"Activities of head offices; management consultancy activities"
"686507";"3";"701";"70";"Activities of head offices"
"686508";"4";"7010";"701";"Activities of head offices"
"686509";"3";"702";"70";"Management consultancy activities"
"686510";"4";"7020";"702";"Management consultancy activities"
"686511";"2";"71";"M";"Architectural and engineering activities; technical testing and analysis"
"686512";"3";"711";"71";"Architectural and engineering activities and related technical consultancy"
"686513";"4";"7110";"711";"Architectural and engineering activities and related technical consultancy"
"686514";"3";"712";"71";"Technical testing and analysis"
"686515";"4";"7120";"712";"Technical testing and analysis"
"686516";"2";"72";"M";"Scientific research and development"
"686517";"3";"721";"72";"Research and experimental development on natural sciences and engineering"
"686518";"4";"7210";"721";"Research and experimental development on natural sciences and engineering"
"686519";"3";"722";"72";"Research and experimental development on social sciences and humanities"
"686520";"4";"7220";"722";"Research and experimental development on social sciences and humanities"
"686521";"2";"73";"M";"Advertising and market research"
"686522";"3";"731";"73";"Advertising"
"686523";"4";"7310";"731";"Advertising"
"686524";"3";"732";"73";"Market research and public opinion polling"
"686525";"4";"7320";"732";"Market research and public opinion polling"
"686526";"2";"74";"M";"Other professional, scientific and technical activities"
"686527";"3";"741";"74";"Specialized design activities"
"686528";"4";"7410";"741";"Specialized design activities"
"686529";"3";"742";"74";"Photographic activities"
"686530";"4";"7420";"742";"Photographic activities"
"686531";"3";"749";"74";"Other professional, scientific and technical activities n.e.c."
"686532";"4";"7490";"749";"Other professional, scientific and technical activities n.e.c."
"686533";"2";"75";"M";"Veterinary activities"
"686534";"3";"750";"75";"Veterinary activities"
"686535";"4";"7500";"750";"Veterinary activities"
"686536";"1";"N";;"Administrative and support service activities"
"686537";"2";"77";"N";"Rental and leasing activities"
"686538";"3";"771";"77";"Renting and leasing of motor vehicles"
"686539";"4";"7710";"771";"Renting and leasing of motor vehicles"
"686540";"3";"772";"77";"Renting and leasing of personal and household goods"
"686541";"4";"7721";"772";"Renting and leasing of recreational and sports goods"
"686542";"4";"7722";"772";"Renting of video tapes and disks"
"686543";"4";"7729";"772";"Renting and leasing of other personal and household goods"
"686544";"3";"773";"77";"Renting and leasing of other machinery, equipment and tangible goods"
"686545";"4";"7730";"773";"Renting and leasing of other machinery, equipment and tangible goods"
"686546";"3";"774";"77";"Leasing of intellectual property and similar products, except copyrighted works"
"686547";"4";"7740";"774";"Leasing of intellectual property and similar products, except copyrighted works"
"686548";"2";"78";"N";"Employment activities"
"686549";"3";"781";"78";"Activities of employment placement agencies"
"686550";"4";"7810";"781";"Activities of employment placement agencies"
"686551";"3";"782";"78";"Temporary employment agency activities"
"686552";"4";"7820";"782";"Temporary employment agency activities"
"686553";"3";"783";"78";"Other human resources provision"
"686554";"4";"7830";"783";"Other human resources provision"
"686555";"2";"79";"N";"Travel agency, tour operator, reservation service and related activities"
"686556";"3";"791";"79";"Travel agency and tour operator activities"
"686557";"4";"7911";"791";"Travel agency activities"
"686558";"4";"7912";"791";"Tour operator activities"
"686559";"3";"799";"79";"Other reservation service and related activities"
"686560";"4";"7990";"799";"Other reservation service and related activities"
"686561";"2";"80";"N";"Security and investigation activities"
"686562";"3";"801";"80";"Private security activities"
"686563";"4";"8010";"801";"Private security activities"
"686564";"3";"802";"80";"Security systems service activities"
"686565";"4";"8020";"802";"Security systems service activities"
"686566";"3";"803";"80";"Investigation activities"
"686567";"4";"8030";"803";"Investigation activities"
"686568";"2";"81";"N";"Services to buildings and landscape activities"
"686569";"3";"811";"81";"Combined facilities support activities"
"686570";"4";"8110";"811";"Combined facilities support activities"
"686571";"3";"812";"81";"Cleaning activities"
"686572";"4";"8121";"812";"General cleaning of buildings"
"686573";"4";"8129";"812";"Other building and industrial cleaning activities"
"686574";"3";"813";"81";"Landscape care and maintenance service activities"
"686575";"4";"8130";"813";"Landscape care and maintenance service activities"
"686576";"2";"82";"N";"Office administrative, office support and other business support activities"
"686577";"3";"821";"82";"Office administrative and support activities"
"686578";"4";"8211";"821";"Combined office administrative service activities"
"686579";"4";"8219";"821";"Photocopying, document preparation and other specialized office support activities"
"686580";"3";"822";"82";"Activities of call centres"
"686581";"4";"8220";"822";"Activities of call centres"
"686582";"3";"823";"82";"Organization of conventions and trade shows"
"686583";"4";"8230";"823";"Organization of conventions and trade shows"
"686584";"3";"829";"82";"Business support service activities n.e.c."
"686585";"4";"8291";"829";"Activities of collection agencies and credit bureaus"
"686586";"4";"8292";"829";"Packaging activities"
"686587";"4";"8299";"829";"Other business support service activities n.e.c."
"686588";"1";"O";;"Public administration and defence; compulsory social security"
"686589";"2";"84";"O";"Public administration and defence; compulsory social security"
"686590";"3";"841";"84";"Administration of the State and the economic and social policy of the community"
"686591";"4";"8411";"841";"General public administration activities"
"686592";"4";"8412";"841";"Regulation of the activities of providing health care, education, cultural services and other social services, excluding social security"
"686593";"4";"8413";"841";"Regulation of and contribution to more efficient operation of businesses"
"686594";"3";"842";"84";"Provision of services to the community as a whole"
"686595";"4";"8421";"842";"Foreign affairs"
"686596";"4";"8422";"842";"Defence activities"
"686597";"4";"8423";"842";"Public order and safety activities"
"686598";"3";"843";"84";"Compulsory social security activities"
"686599";"4";"8430";"843";"Compulsory social security activities"
"686600";"1";"P";;"Education"
"686601";"2";"85";"P";"Education"
"686602";"3";"851";"85";"Pre-primary and primary education"
"686603";"4";"8510";"851";"Pre-primary and primary education"
"686604";"3";"852";"85";"Secondary education"
"686605";"4";"8521";"852";"General secondary education"
"686606";"4";"8522";"852";"Technical and vocational secondary education"
"686607";"3";"853";"85";"Higher education"
"686608";"4";"8530";"853";"Higher education"
"686609";"3";"854";"85";"Other education"
"686610";"4";"8541";"854";"Sports and recreation education"
"686611";"4";"8542";"854";"Cultural education"
"686612";"4";"8549";"854";"Other education n.e.c."
"686613";"3";"855";"85";"Educational support activities"
"686614";"4";"8550";"855";"Educational support activities"
"686615";"1";"Q";;"Human health and social work activities"
"686616";"2";"86";"Q";"Human health activities"
"686617";"3";"861";"86";"Hospital activities"
"686618";"4";"8610";"861";"Hospital activities"
"686619";"3";"862";"86";"Medical and dental practice activities"
"686620";"4";"8620";"862";"Medical and dental practice activities"
"686621";"3";"869";"86";"Other human health activities"
"686622";"4";"8690";"869";"Other human health activities"
"686623";"2";"87";"Q";"Residential care activities"
"686624";"3";"871";"87";"Residential nursing care facilities"
"686625";"4";"8710";"871";"Residential nursing care facilities"
"686626";"3";"872";"87";"Residential care activities for mental retardation, mental health and substance abuse"
"686627";"4";"8720";"872";"Residential care activities for mental retardation, mental health and substance abuse"
"686628";"3";"873";"87";"Residential care activities for the elderly and disabled"
"686629";"4";"8730";"873";"Residential care activities for the elderly and disabled"
"686630";"3";"879";"87";"Other residential care activities"
"686631";"4";"8790";"879";"Other residential care activities"
"686632";"2";"88";"Q";"Social work activities without accommodation"
"686633";"3";"881";"88";"Social work activities without accommodation for the elderly and disabled"
"686634";"4";"8810";"881";"Social work activities without accommodation for the elderly and disabled"
"686635";"3";"889";"88";"Other social work activities without accommodation"
"686636";"4";"8890";"889";"Other social work activities without accommodation"
"686637";"1";"R";;"Arts, entertainment and recreation"
"686638";"2";"90";"R";"Creative, arts and entertainment activities"
"686639";"3";"900";"90";"Creative, arts and entertainment activities"
"686640";"4";"9000";"900";"Creative, arts and entertainment activities"
"686641";"2";"91";"R";"Libraries, archives, museums and other cultural activities"
"686642";"3";"910";"91";"Libraries, archives, museums and other cultural activities"
"686643";"4";"9101";"910";"Library and archives activities"
"686644";"4";"9102";"910";"Museums activities and operation of historical sites and buildings"
"686645";"4";"9103";"910";"Botanical and zoological gardens and nature reserves activities"
"686646";"2";"92";"R";"Gambling and betting activities"
"686647";"3";"920";"92";"Gambling and betting activities"
"686648";"4";"9200";"920";"Gambling and betting activities"
"686649";"2";"93";"R";"Sports activities and amusement and recreation activities"
"686650";"3";"931";"93";"Sports activities"
"686651";"4";"9311";"931";"Operation of sports facilities"
"686652";"4";"9312";"931";"Activities of sports clubs"
"686653";"4";"9319";"931";"Other sports activities"
"686654";"3";"932";"93";"Other amusement and recreation activities"
"686655";"4";"9321";"932";"Activities of amusement parks and theme parks"
"686656";"4";"9329";"932";"Other amusement and recreation activities n.e.c."
"686657";"1";"S";;"Other service activities"
"686658";"2";"94";"S";"Activities of membership organizations"
"686659";"3";"941";"94";"Activities of business, employers and professional membership organizations"
"686660";"4";"9411";"941";"Activities of business and employers membership organizations"
"686661";"4";"9412";"941";"Activities of professional membership organizations"
"686662";"3";"942";"94";"Activities of trade unions"
"686663";"4";"9420";"942";"Activities of trade unions"
"686664";"3";"949";"94";"Activities of other membership organizations"
"686665";"4";"9491";"949";"Activities of religious organizations"
"686666";"4";"9492";"949";"Activities of political organizations"
"686667";"4";"9499";"949";"Activities of other membership organizations n.e.c."
"686668";"2";"95";"S";"Repair of computers and personal and household goods"
"686669";"3";"951";"95";"Repair of computers and communication equipment"
"686670";"4";"9511";"951";"Repair of computers and peripheral equipment"
"686671";"4";"9512";"951";"Repair of communication equipment"
"686672";"3";"952";"95";"Repair of personal and household goods"
"686673";"4";"9521";"952";"Repair of consumer electronics"
"686674";"4";"9522";"952";"Repair of household appliances and home and garden equipment"
"686675";"4";"9523";"952";"Repair of footwear and leather goods"
"686676";"4";"9524";"952";"Repair of furniture and home furnishings"
"686677";"4";"9529";"952";"Repair of other personal and household goods"
"686678";"2";"96";"S";"Other personal service activities"
"686679";"3";"960";"96";"Other personal service activities"
"686680";"4";"9601";"960";"Washing and (dry-) cleaning of textile and fur products"
"686681";"4";"9602";"960";"Hairdressing and other beauty treatment"
"686682";"4";"9603";"960";"Funeral and related activities"
"686683";"4";"9609";"960";"Other personal service activities n.e.c."
"686684";"1";"T";;"Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use"
"686685";"2";"97";"T";"Activities of households as employers of domestic personnel"
"686686";"3";"970";"97";"Activities of households as employers of domestic personnel"
"686687";"4";"9700";"970";"Activities of households as employers of domestic personnel"
"686688";"2";"98";"T";"Undifferentiated goods- and services-producing activities of private households for own use"
"686689";"3";"981";"98";"Undifferentiated goods-producing activities of private households for own use"
"686690";"4";"9810";"981";"Undifferentiated goods-producing activities of private households for own use"
"686691";"3";"982";"98";"Undifferentiated service-producing activities of private households for own use"
"686692";"4";"9820";"982";"Undifferentiated service-producing activities of private households for own use"
"686693";"1";"U";;"Activities of extraterritorial organizations and bodies"
"686694";"2";"99";"U";"Activities of extraterritorial organizations and bodies"
"686695";"3";"990";"99";"Activities of extraterritorial organizations and bodies"
"686696";"4";"9900";"990";"Activities of extraterritorial organizations and bodies"
